"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,71258903.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,74.424982,3.074300,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,16330.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,67185476.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,70.913856,9.783931,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,4527.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,70593338.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,58.844052,11.126397,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,0.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,85154690.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,62.878139,2.345698,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,13975.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,79527646.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,44.733288,1.364997,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,7846.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,111796126.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,56.490163,4.180194,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,943.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,88555311.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,62.811701,12.320673,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,0.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,79791882.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,69.352339,7.481418,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,6369.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,72151259.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,69.675636,7.603535,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,964.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,71820449.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,72.345351,4.458872,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,170.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,69142912.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1","avgt",1,5,71.504892,3.854591,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:drops","avgt",1,5,0.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue1:offers","avgt",1,5,69950843.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,136.257858,123.709155,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,747499.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,77716568.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,147.036901,9.708245,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,145459.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,67916763.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,136.983725,10.586978,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,44153.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,73339935.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,142.021879,6.050986,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,405473.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,70029129.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,140.319370,3.782529,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,131076.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,71149607.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,141.958723,38.530079,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,59725.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,70818710.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,139.481710,3.549363,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,55852.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,71712029.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,130.485680,7.399795,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,0.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,76662407.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,128.361121,2.636670,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,37153.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,77888731.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,129.388961,8.885660,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,16657.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,77324177.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,158.841820,2.318002,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,85671.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,62881828.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,124.658626,7.702070,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,0.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,80252428.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,158.436798,20.190881,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,22897.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,63167120.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,127.301909,4.732718,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,194.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,78573539.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,155.238513,5.580245,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,5809.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,64440348.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2","avgt",2,5,121.727366,10.462750,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:drops","avgt",2,5,0.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue2:offers","avgt",2,5,82224047.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,426.271761,179.657183,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,147484.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,50049717.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,527.706116,66.101137,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,840.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,49141146.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,448.525327,266.313616,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,31066.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,52302035.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,406.800825,8.783342,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,0.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,53358095.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,391.562232,18.989307,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,70200.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,51779740.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,602.943323,531.080550,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,529706.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,45409696.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,513.055729,94.443088,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,7128.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,50117176.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,455.734237,342.634297,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,0.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,49577839.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,478.642525,244.604447,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,37481.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,50995971.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,380.978145,36.800346,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,9463.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,53676118.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,436.207176,396.257588,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,0.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,52082417.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,406.744435,269.075607,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,0.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,52538483.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,571.898465,420.658940,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,33189.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,48179441.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,447.340939,80.138565,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,0.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,53856241.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,373.190012,83.006603,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,793.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,55526618.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4","avgt",4,5,409.646543,85.250206,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:drops","avgt",4,5,0.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue4:offers","avgt",4,5,55619446.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,55.012705,58.111557,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,746010495.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,31083910.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,76.822400,169.799702,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,655537182.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,31094268.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,102.842858,260.684470,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,494024306.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,32717864.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,115.700570,57.252009,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,343077765.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,35804675.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,72.529191,85.018945,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,606040954.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,25257557.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,69.429364,119.121175,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,720491934.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,21133635.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,89.058993,43.032432,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,456295984.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,26111253.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,129.507474,177.113919,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,306556234.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,33278557.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,33.655124,2.033979,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,1221022877.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,0.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,157.233147,246.378403,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,258928055.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,35343395.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,146.446997,195.996701,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,279117295.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,32421713.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,34.017403,3.567609,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,1213503181.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,1083.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,288.372060,262.836857,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,114422316.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,33396413.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,258.732423,219.778786,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,133440590.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,35045660.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,409.940913,672.984555,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,77577908.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,37722542.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8","avgt",8,5,254.872099,335.825882,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:drops","avgt",8,5,144366885.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerManyToOneArrayQueue8:offers","avgt",8,5,31317443.000000,NaN,"#",20,4096
