"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,14331.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,30986402.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,173.478855,13.453209,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,199.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,28835221.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,171.804873,26.302495,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,722.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,29143429.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,179.657582,22.038020,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,17978.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,27839743.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,171.758733,26.457217,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,26621.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,29125524.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,172.973787,14.173231,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,14548.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,28905422.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,173.788028,28.533596,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,5680.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,28809971.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,232.963589,44.682269,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,13827.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,21495375.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,225.101790,36.680044,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,7716.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,22240438.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,217.158612,25.547854,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,0.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,23045855.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","avgt",1,5,224.867542,36.648148,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:drops","avgt",1,5,146.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offers","avgt",1,5,22270100.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,206.288631,25.303893,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,359965.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,48187095.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,207.572582,26.730808,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,291121.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,48051640.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,197.694524,26.544392,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,419283.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,50300543.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,203.933511,35.742475,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,399841.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,48745981.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,233.505628,55.367436,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,457326.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,42558920.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,226.521098,10.332674,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,148329.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,44038078.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,204.884947,20.747970,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,234075.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,48691825.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,205.505741,36.588814,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,172714.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,48719169.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,298.698555,92.685955,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,274712.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,33507142.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,235.923342,43.144836,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,264932.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,42292689.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,236.575069,45.294412,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,48304.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,42563912.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,246.687233,96.786289,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,27888.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,40894616.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,350.955638,59.522213,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,106409.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,28496755.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,357.076705,50.412221,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,215132.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,27866543.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,341.352603,39.631293,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,34984.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,29354334.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2","avgt",2,5,343.177595,101.144169,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:drops","avgt",2,5,79259.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor2:offers","avgt",2,5,29398951.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,282.216118,45.098623,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,20702563.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,50498703.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,385.486207,41.360034,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,688135.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,51314911.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,368.729958,44.628705,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,1951200.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,52503526.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,359.712107,30.458548,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,1432084.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,54445394.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,370.175822,63.807355,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,8393504.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,45857239.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,398.085485,27.508121,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,1724571.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,48650161.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,390.572898,34.675978,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,640365.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,50831162.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,394.368362,43.129549,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,457345.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,50436482.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,493.367109,47.071419,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,1254524.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,39392596.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,449.627979,57.750114,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,772557.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,43848914.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,510.377713,61.726638,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,367763.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,39066063.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,487.574129,95.865159,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,1167939.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,40184231.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,647.335876,21.009774,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,409019.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,30538810.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,703.487237,22.800830,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,218510.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,28253087.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,725.759083,83.889315,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,524158.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,27140986.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4","avgt",4,5,687.295372,56.090383,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:drops","avgt",4,5,179696.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor4:offers","avgt",4,5,28982877.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,145.092601,36.392117,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,272807559.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,11856687.000000,NaN,"#",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,630.310686,244.691997,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,9863074.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,54635008.000000,NaN,"#",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,705.845100,435.004937,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,6995566.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,51167920.000000,NaN,"#",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,656.435958,238.882933,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,5559955.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,55995138.000000,NaN,"#",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,189.348364,59.690614,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,204916485.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,13294668.000000,NaN,"#",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,642.367914,301.174075,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,12577882.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,50949880.000000,NaN,"#",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,691.212986,259.789982,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,10754105.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,47990706.000000,NaN,"#",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,729.882476,175.313069,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,6890692.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,48510526.000000,NaN,"#",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,319.769885,146.582874,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,105734374.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,23206149.000000,NaN,"#",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,862.156278,332.415116,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,4677563.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,42258293.000000,NaN,"#",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,780.952416,303.403451,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,6121122.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,45776125.000000,NaN,"#",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,921.248584,313.939502,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,2566376.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,41264911.000000,NaN,"#",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,937.406526,623.559842,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,16745893.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,27242668.000000,NaN,"#",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,978.532782,603.527550,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,13226501.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,28844161.000000,NaN,"#",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,1189.656621,312.807397,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,1598500.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,32236761.000000,NaN,"#",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8","avgt",8,5,1390.208717,372.773704,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:drops","avgt",8,5,256750.000000,NaN,"#",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor8:offers","avgt",8,5,28684388.000000,NaN,"#",20,4096
