"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: backoff","Param: queueSize"
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.00","sample",4,1,78.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.50","sample",4,1,85.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.90","sample",4,1,139.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.95","sample",4,1,569.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.99","sample",4,1,22528.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.999","sample",4,1,33088.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p0.9999","sample",4,1,95456.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue4:offerArrayBlockingQueue4·p1.00","sample",4,1,439808.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1181166,1173.947232,36.012419,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,47.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,53.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,77.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,212.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,43648.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,56309.312000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,94946.124800,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,3960832.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1088858,1361.048676,44.815623,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,45.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,52.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,79.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,235.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,50048.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,64384.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,159414.144000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,4050944.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1111996,1573.942977,30.422978,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,44.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,50.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,81.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,308.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,53696.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,94976.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,196556.876800,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,641024.000000,NaN,"ns/op",0,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1054901,1457.951932,27.234813,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,47.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,53.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,78.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,285.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,52160.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,67584.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,128833.254400,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,333312.000000,NaN,"ns/op",0,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,978896,1360.315947,25.783441,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,52.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,57.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,89.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,333.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,44224.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,57600.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,114146.828800,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,666624.000000,NaN,"ns/op",5,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,946811,1480.754736,50.657316,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,51.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,57.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,91.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,342.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,49472.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,62720.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,111436.032000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,4603904.000000,NaN,"ns/op",5,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1143073,1730.767668,42.121537,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,51.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,62.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,97.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,346.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,57920.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,89600.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,206277.222400,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,7086080.000000,NaN,"ns/op",5,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,903481,1455.315398,54.883402,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,54.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,59.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,93.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,349.900000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,51008.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,67840.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,170662.860800,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,4259840.000000,NaN,"ns/op",5,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,999425,1636.548632,30.128671,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,53.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,63.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,100.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,373.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,48000.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,87936.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,171264.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,504320.000000,NaN,"ns/op",10,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1041495,1765.756167,33.104517,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,53.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,64.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,103.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,379.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,53248.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,94848.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,183769.702400,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,1468416.000000,NaN,"ns/op",10,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,909056,1568.105541,34.225654,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,56.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,62.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,100.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,363.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,49088.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,62272.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,113729.126400,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,2387968.000000,NaN,"ns/op",10,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,947802,1687.618779,33.530629,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,53.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,62.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,100.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,357.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,51262.080000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,92928.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,175160.243200,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,1035264.000000,NaN,"ns/op",10,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1260927,1621.155555,23.566589,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,75.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,83.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,130.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,396.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,42048.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,51456.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,89844.121600,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,528384.000000,NaN,"ns/op",20,256
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1156743,1876.445535,34.928393,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,71.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,83.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,131.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,476.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,47104.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,87424.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,193363.353600,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,1849344.000000,NaN,"ns/op",20,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1183292,1699.764229,36.465441,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,74.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,87.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,130.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,405.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,45312.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,58112.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,105216.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,3629056.000000,NaN,"ns/op",20,2048
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8","sample",8,1166110,1868.529351,54.456972,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.00","sample",8,1,75.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.50","sample",8,1,88.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.90","sample",8,1,138.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.95","sample",8,1,473.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.99","sample",8,1,46400.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.999","sample",8,1,61504.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p0.9999","sample",8,1,211200.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerArrayBlockingQueue8:offerArrayBlockingQueue8·p1.00","sample",8,1,8208384.000000,NaN,"ns/op",20,4096
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,123337,315.242960,10.332567,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,33.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,63.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,418.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,1296.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,4084.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,17152.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,26591.731200,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,46720.000000,NaN,"ns/op",0,256
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1","sample",1,110556,418.314954,215.973187,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.00","sample",1,1,34.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.50","sample",1,1,65.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.90","sample",1,1,447.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.95","sample",1,1,1522.300000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.99","sample",1,1,6288.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.999","sample",1,1,20864.000000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p0.9999","sample",1,1,30807.088000,NaN,"ns/op",0,1024
"io.github.richardstartin.qb.SaturationBenchmark.offerDisruptor1:offerDisruptor1·p1.00","sample",1,1,7241728.000000,NaN,"ns/op",0,1024
